y,m,district_destination,district_origin,reason,idps,likely,best,worst
2016,3,Banadir,Qoryooley,insecurity,46,46,35,46
2016,3,Banadir,Qoryooley,insecurity,114,114,86,114
2016,3,Banadir,Qoryooley,insecurity,13,13,10,13
2016,3,Banadir,Qoryooley,drought,6,0,0,2
2016,3,Banadir,Qoryooley,drought,13,0,0,3
2016,3,Banadir,Qoryooley,drought,4,0,0,1
2016,3,Banadir,Qoryooley,drought,180,0,0,45
2016,3,Bossaso,Banadir,drought,9,0,0,2
2016,3,Bossaso,Banadir,drought,5,0,0,1
2016,3,Bossaso,Banadir,drought,4,0,0,1
2016,3,Bossaso,Bandarbeyla,drought,8,0,0,2
2016,3,Bossaso,Caluula,drought,8,0,0,2
2016,3,Bossaso,Iskushuban,drought,7,0,0,2
2016,3,Bossaso,Qandala,drought,8,0,0,2
2016,3,Bossaso,Qardho,drought,8,0,0,2
2016,3,Bossaso,Belet Weyne,drought,10,0,0,3
2016,3,Bossaso,Belet Weyne,other,9,9,7,9
2016,3,Bossaso,Belet Weyne,other,10,10,8,10
2016,3,Bossaso,Belet Weyne,other,11,11,8,11
2016,3,Bossaso,Belet Weyne,other,7,7,5,7
2016,3,Bossaso,Bulo Burto,drought,5,0,0,1
2016,3,Bossaso,Afgooye,drought,5,0,0,1
2016,3,Bossaso,Qoryooley,other,6,6,5,6
2016,3,Bossaso,Laasqoray,insecurity,11,11,8,11
2016,3,Bossaso,Laasqoray,insecurity,12,12,9,12
2016,3,Bossaso,Laasqoray,insecurity,26,26,20,26
2016,3,Bossaso,Laasqoray,insecurity,14,14,11,14
2016,3,Qardho,Banadir,insecurity,6,6,5,6
2016,3,Qardho,Banadir,insecurity,11,11,8,11
2016,3,Qardho,Bandarbeyla,drought,39,0,0,10
2016,3,Qardho,Bandarbeyla,drought,9,0,0,2
2016,3,Qardho,Bossaso,drought,2,0,0,1
2016,3,Qardho,Bossaso,drought,2,0,0,1
2016,3,Qardho,Caluula,drought,2,0,0,1
2016,3,Qardho,Qardho,drought,6,0,0,2
2016,3,Qardho,Qardho,drought,4,0,0,1
2016,3,Qardho,Qardho,drought,2,0,0,1
2016,3,Qardho,Qardho,drought,11,0,0,3
2016,3,Qardho,Qardho,drought,2,0,0,1
2016,3,Qardho,Qardho,drought,5,0,0,1
2016,3,Qardho,Qardho,drought,5,0,0,1
2016,3,Qardho,Eyl,drought,3,0,0,1
2016,3,Qardho,Eyl,drought,9,0,0,2
2016,3,Qardho,Eyl,drought,6,0,0,2
2016,3,Qardho,Garoowe,drought,3,0,0,1
2016,3,Qardho,Garoowe,drought,3,0,0,1
2016,3,Qardho,Taleex,drought,5,0,0,1
2016,3,Baydhaba,Waajid,insecurity,14,14,11,14
2016,3,Baydhaba,Waajid,drought,5,0,0,1
2016,3,Baydhaba,Xudur,drought,5,0,0,1
2016,3,Baydhaba,Baydhaba,insecurity,7,7,5,7
2016,3,Baydhaba,Baydhaba,insecurity,15,15,11,15
2016,3,Baydhaba,Baydhaba,insecurity,10,10,8,10
2016,3,Baydhaba,Baydhaba,drought,9,0,0,2
2016,3,Baydhaba,Baydhaba,other,3,3,2,3
2016,3,Baydhaba,Buur Hakaba,insecurity,5,5,4,5
2016,3,Baydhaba,Diinsoor,insecurity,6,6,5,6
2016,3,Baydhaba,Diinsoor,drought,13,0,0,3
2016,3,Baydhaba,Qansax Dheere,insecurity,11,11,8,11
2016,3,Baydhaba,Qansax Dheere,insecurity,4,4,3,4
2016,3,Baydhaba,Qansax Dheere,insecurity,7,7,5,7
2016,3,Baydhaba,Qansax Dheere,insecurity,6,6,5,6
2016,3,Baydhaba,Qansax Dheere,drought,5,0,0,1
2016,3,Diinsoor,Diinsoor,insecurity,14,14,11,14
2016,3,Qansax Dheere,Qansax Dheere,insecurity,10,10,8,10
2016,3,Belet Xaawo,Belet Xaawo,other,6,6,5,6
2016,3,Belet Xaawo,Belet Xaawo,other,6,6,5,6
2016,3,Doolow,Ceel Barde,drought,13,0,0,3
2016,3,Doolow,Diinsoor,drought,11,0,0,3
2016,3,Doolow,Diinsoor,drought,5,0,0,1
2016,3,Doolow,Diinsoor,drought,18,0,0,5
2016,3,Doolow,Diinsoor,drought,9,0,0,2
2016,3,Doolow,Qansax Dheere,drought,21,0,0,5
2016,3,Doolow,Qansax Dheere,drought,7,0,0,2
2016,3,Doolow,Qansax Dheere,drought,6,0,0,2
2016,3,Doolow,Qansax Dheere,drought,11,0,0,3
2016,3,Luuq,Rab Dhuure,drought,6,0,0,2
2016,3,Luuq,Luuq,drought,6,0,0,2
2016,3,Luuq,Luuq,drought,20,0,0,5
2016,3,Afmadow,Afmadow,insecurity,5,5,4,5
2016,3,Afmadow,Afmadow,insecurity,45,45,34,45
2016,3,Afmadow,Kismaayo,insecurity,8,8,6,8
2016,3,Kismaayo,Jamaame,drought,5,0,0,1
2016,3,Kismaayo,Kismaayo,insecurity,100,100,75,100
2016,3,Kismaayo,Bu'aale,drought,7,0,0,2
2016,3,Afgooye,Afgooye,other,5,5,4,5
2016,3,Kurtunwaarey,Sablaale,drought,25,0,0,6
2016,3,Marka,Marka,insecurity,15,15,11,15
2016,3,Marka,Marka,insecurity,133,133,100,133
2016,3,Marka,Marka,insecurity,514,514,386,514
2016,3,Marka,Marka,insecurity,9,9,7,9
2016,3,Marka,Marka,insecurity,8,8,6,8
2016,3,Marka,Marka,insecurity,7,7,5,7
2016,3,Marka,Marka,insecurity,15,15,11,15
2016,3,Marka,Marka,insecurity,6,6,5,6
2016,3,Marka,Marka,insecurity,12,12,9,12
2016,3,Marka,Qoryooley,drought,12,0,0,3
2016,3,Marka,Qoryooley,drought,4,0,0,1
2016,3,Marka,Qoryooley,drought,5,0,0,1
2016,3,Qoryooley,Banadir,drought,1380,0,0,345
2016,3,Qoryooley,Kurtunwaarey,drought,4,0,0,1
2016,3,Jilib,Baardheere,drought,120,0,0,30
2016,3,Jilib,Afmadow,drought,23,0,0,6
2016,3,Saakow,Baydhaba,insecurity,6,6,5,6
2016,3,Saakow,Diinsoor,insecurity,27,27,20,27
2016,3,Saakow,Diinsoor,insecurity,18,18,14,18
2016,3,Saakow,Diinsoor,insecurity,12,12,9,12
2016,3,Saakow,Diinsoor,insecurity,11,11,8,11
2016,3,Saakow,Diinsoor,insecurity,21,21,16,21
2016,3,Saakow,Diinsoor,insecurity,7,7,5,7
2016,3,Saakow,Diinsoor,insecurity,6,6,5,6
2016,3,Saakow,Diinsoor,insecurity,13,13,10,13
2016,3,Saakow,Diinsoor,insecurity,21,21,16,21
2016,3,Saakow,Diinsoor,drought,25,0,0,6
2016,3,Saakow,Diinsoor,other,6,6,5,6
2016,3,Saakow,Diinsoor,other,5,5,4,5
2016,3,Saakow,Baardheere,drought,25,0,0,6
2016,3,Balcad,Jowhar,drought,33,0,0,8
2016,3,Balcad,Jowhar,drought,420,0,0,105
2016,3,Balcad,Jowhar,other,13,13,10,13
2016,3,Cadale,Jowhar,insecurity,194,194,146,194
2016,3,Gaalkacyo,Banadir,drought,11,0,0,3
2016,3,Gaalkacyo,Banadir,drought,9,0,0,2
2016,3,Gaalkacyo,Banadir,drought,7,0,0,2
2016,3,Gaalkacyo,Banadir,drought,3,0,0,1
2016,3,Gaalkacyo,Banadir,drought,3,0,0,1
2016,3,Gaalkacyo,Banadir,drought,23,0,0,6
2016,3,Gaalkacyo,Banadir,other,11,11,8,11
2016,3,Gaalkacyo,Bossaso,other,15,15,11,15
2016,3,Gaalkacyo,Bossaso,other,8,8,6,8
2016,3,Gaalkacyo,Bossaso,other,7,7,5,7
2016,3,Gaalkacyo,Bossaso,other,6,6,5,6
2016,3,Gaalkacyo,Bossaso,other,6,6,5,6
2016,3,Gaalkacyo,Baydhaba,drought,3,0,0,1
2016,3,Gaalkacyo,Cabudwaaq,drought,7,0,0,2
2016,3,Gaalkacyo,Ceel Buur,insecurity,8,8,6,8
2016,3,Gaalkacyo,Belet Weyne,drought,11,0,0,3
2016,3,Gaalkacyo,Belet Weyne,drought,8,0,0,2
2016,3,Gaalkacyo,Belet Weyne,drought,8,0,0,2
2016,3,Gaalkacyo,Belet Weyne,drought,30,0,0,8
2016,3,Gaalkacyo,Marka,drought,3,0,0,1
2016,3,Gaalkacyo,Jowhar,drought,7,0,0,2
2016,3,Gaalkacyo,Gaalkacyo,other,9,9,7,9
2016,3,Gaalkacyo,Hobyo,insecurity,6,6,5,6
2016,3,Gaalkacyo,Hobyo,insecurity,8,8,6,8
2016,3,Gaalkacyo,Hobyo,insecurity,6,6,5,6
2016,3,Gaalkacyo,Hobyo,insecurity,728,728,546,728
2016,3,Gaalkacyo,Hobyo,drought,240,0,0,60
2016,3,Gaalkacyo,Xarardheere,insecurity,16,16,12,16
2016,3,Gaalkacyo,Xarardheere,insecurity,27,27,20,27
2016,3,Gaalkacyo,Xarardheere,insecurity,16,16,12,16
2016,3,Gaalkacyo,Xarardheere,insecurity,125,125,94,125
2016,3,Gaalkacyo,Xarardheere,drought,13,0,0,3
2016,3,Gaalkacyo,Xarardheere,drought,6,0,0,2
2016,3,Gaalkacyo,Xarardheere,drought,6,0,0,2
2016,3,Gaalkacyo,Xarardheere,drought,4,0,0,1
2016,3,Gaalkacyo,Xarardheere,drought,6,0,0,2
2016,3,Gaalkacyo,Berbera,other,5,5,4,5
2016,3,Laas Caanood,Taleex,drought,100,0,0,25
2016,3,Laas Caanood,Xudun,drought,130,0,0,33
2016,3,Berbera,Burtinle,insecurity,6,6,5,6
2016,3,Berbera,Ceel Afweyn,drought,6,0,0,2
2016,3,Berbera,Burco,drought,7,0,0,2
2016,3,Berbera,Owdweyne,drought,5,0,0,1
2016,3,Berbera,Berbera,insecurity,4,4,3,4
2016,3,Berbera,Berbera,drought,5,0,0,1
2016,3,Berbera,Berbera,drought,4,0,0,1
2016,3,Berbera,Berbera,drought,7,0,0,2
2016,3,Berbera,Berbera,drought,6,0,0,2
2016,3,Berbera,Berbera,drought,11,0,0,3
2016,3,Berbera,Berbera,drought,5,0,0,1
2016,3,Berbera,Berbera,drought,4,0,0,1
2016,3,Berbera,Gebiley,drought,5,0,0,1
2016,3,Berbera,Hargeysa,drought,6,0,0,2
2016,3,Berbera,Hargeysa,drought,5,0,0,1
2016,3,Gebiley,Baki,drought,7,0,0,2
2016,3,Gebiley,Lughaye,drought,6,0,0,2
2016,3,Gebiley,Lughaye,drought,5,0,0,1
2016,3,Gebiley,Lughaye,drought,7,0,0,2
2016,3,Gebiley,Sheikh,drought,6,0,0,2
2016,3,Gebiley,Sheikh,drought,14,0,0,4
2016,3,Hargeysa,Baki,drought,9,0,0,2
2016,3,Hargeysa,Baki,drought,7,0,0,2
2016,3,Hargeysa,Baki,drought,7,0,0,2
2016,3,Hargeysa,Borama,drought,6,0,0,2
2016,3,Hargeysa,Lughaye,drought,6,0,0,2
2016,3,Hargeysa,Lughaye,drought,6,0,0,2
2016,3,Hargeysa,Lughaye,drought,5,0,0,1
2016,3,Hargeysa,Zeylac,drought,7,0,0,2
2016,3,Hargeysa,Zeylac,drought,7,0,0,2
2016,3,Hargeysa,Zeylac,drought,7,0,0,2
2016,3,Hargeysa,Ceel Barde,drought,6,0,0,2
2016,3,Hargeysa,Ceel Barde,drought,7,0,0,2
2016,3,Hargeysa,Banadir,drought,4,0,0,1
2016,3,Hargeysa,Banadir,drought,3,0,0,1
2016,3,Hargeysa,Banadir,drought,4,0,0,1
2016,3,Hargeysa,Banadir,drought,5,0,0,1
2016,3,Hargeysa,Banadir,drought,5,0,0,1
2016,3,Hargeysa,Banadir,drought,4,0,0,1
2016,3,Hargeysa,Banadir,drought,4,0,0,1
2016,3,Hargeysa,Banadir,drought,8,0,0,2
2016,3,Hargeysa,Banadir,drought,4,0,0,1
2016,3,Hargeysa,Banadir,drought,5,0,0,1
2016,3,Hargeysa,Bossaso,drought,4,0,0,1
2016,3,Hargeysa,Bossaso,drought,4,0,0,1
2016,3,Hargeysa,Bossaso,drought,5,0,0,1
2016,3,Hargeysa,Bossaso,drought,4,0,0,1
2016,3,Hargeysa,Cadaado,drought,5,0,0,1
2016,3,Hargeysa,Ceel Buur,other,3,3,2,3
2016,3,Hargeysa,Dhuusamarreeb,drought,6,0,0,2
2016,3,Hargeysa,Dhuusamarreeb,drought,4,0,0,1
2016,3,Hargeysa,Belet Weyne,drought,4,0,0,1
2016,3,Hargeysa,Belet Weyne,drought,6,0,0,2
2016,3,Hargeysa,Marka,drought,5,0,0,1
2016,3,Hargeysa,Balcad,drought,6,0,0,2
2016,3,Hargeysa,Balcad,drought,6,0,0,2
2016,3,Hargeysa,Jowhar,drought,6,0,0,2
2016,3,Hargeysa,Gaalkacyo,drought,6,0,0,2
2016,3,Hargeysa,Gaalkacyo,drought,7,0,0,2
2016,3,Hargeysa,Gaalkacyo,drought,5,0,0,1
2016,3,Hargeysa,Gaalkacyo,drought,4,0,0,1
2016,3,Hargeysa,Gaalkacyo,drought,6,0,0,2
2016,3,Hargeysa,Garoowe,drought,4,0,0,1
2016,3,Hargeysa,Garoowe,drought,5,0,0,1
2016,3,Hargeysa,Garoowe,drought,5,0,0,1
2016,3,Hargeysa,Ceel Afweyn,drought,5,0,0,1
2016,3,Hargeysa,Ceerigaabo,drought,6,0,0,2
2016,3,Hargeysa,Ceerigaabo,drought,6,0,0,2
2016,3,Hargeysa,Laasqoray,drought,8,0,0,2
2016,3,Hargeysa,Caynabo,drought,7,0,0,2
2016,3,Hargeysa,Laas Caanood,drought,7,0,0,2
2016,3,Hargeysa,Laas Caanood,drought,6,0,0,2
2016,3,Hargeysa,Burco,drought,7,0,0,2
2016,3,Hargeysa,Burco,drought,6,0,0,2
2016,3,Hargeysa,Owdweyne,drought,6,0,0,2
2016,3,Hargeysa,Owdweyne,drought,7,0,0,2
2016,3,Hargeysa,Sheikh,drought,7,0,0,2
2016,3,Hargeysa,Berbera,drought,10,0,0,3
2016,3,Hargeysa,Berbera,drought,5,0,0,1
2016,3,Hargeysa,Gebiley,drought,6,0,0,2
2016,3,Hargeysa,Gebiley,drought,6,0,0,2
2016,3,Hargeysa,Gebiley,drought,8,0,0,2
2016,3,Hargeysa,Hargeysa,drought,6,0,0,2
2016,3,Hargeysa,Hargeysa,drought,5,0,0,1
2016,3,Hargeysa,Hargeysa,drought,4,0,0,1
2016,3,Hargeysa,Hargeysa,drought,5,0,0,1
2016,3,Hargeysa,Hargeysa,drought,4,0,0,1
2016,4,Borama,Borama,drought,6,0,0,2
2016,4,Borama,Borama,drought,7,0,0,2
2016,4,Borama,Borama,flooding,5,5,4,5
2016,4,Borama,Lughaye,drought,8,0,0,2
2016,4,Borama,Lughaye,drought,7,0,0,2
2016,4,Borama,Zeylac,drought,5,0,0,1
2016,4,Borama,Zeylac,drought,8,0,0,2
2016,4,Borama,Zeylac,drought,7,0,0,2
2016,4,Borama,Banadir,drought,6,0,0,2
2016,4,Borama,Banadir,drought,3,0,0,1
2016,4,Borama,Banadir,drought,9,0,0,2
2016,4,Borama,Banadir,drought,7,0,0,2
2016,4,Borama,Banadir,drought,5,0,0,1
2016,4,Borama,Baydhaba,drought,7,0,0,2
2016,4,Borama,Cadaado,drought,7,0,0,2
2016,4,Borama,Dhuusamarreeb,drought,5,0,0,1
2016,4,Borama,Dhuusamarreeb,drought,5,0,0,1
2016,4,Borama,Belet Weyne,other,6,6,5,6
2016,4,Borama,Bulo Burto,drought,6,0,0,2
2016,4,Borama,Jalalaqsi,drought,6,0,0,2
2016,4,Borama,Bu'aale,drought,7,0,0,2
2016,4,Borama,Garoowe,drought,5,0,0,1
2016,4,Lughaye,Lughaye,drought,5,0,0,1
2016,4,Lughaye,Lughaye,drought,7,0,0,2
2016,4,Lughaye,Lughaye,drought,7,0,0,2
2016,4,Lughaye,Lughaye,drought,7,0,0,2
2016,4,Lughaye,Lughaye,drought,6,0,0,2
2016,4,Ceel Barde,Ceel Barde,insecurity,330,330,248,330
2016,4,Ceel Barde,Xudur,drought,230,0,0,58
2016,4,Rab Dhuure,Rab Dhuure,drought,39,0,0,10
2016,4,Tayeeglow,Bulo Burto,drought,12,0,0,3
2016,4,Tayeeglow,Bulo Burto,drought,25,0,0,6
2016,4,Waajid,Waajid,drought,13,0,0,3
2016,4,Waajid,Waajid,drought,11,0,0,3
2016,4,Waajid,Waajid,drought,25,0,0,6
2016,4,Xudur,Ceel Barde,insecurity,230,230,173,230
2016,4,Xudur,Xudur,insecurity,6,6,5,6
2016,4,Banadir,Banadir,other,570,570,428,570
2016,4,Banadir,Banadir,other,9,9,7,9
2016,4,Banadir,Banadir,other,18,18,14,18
2016,4,Banadir,Banadir,other,15,15,11,15
2016,4,Banadir,Banadir,other,6,6,5,6
2016,4,Banadir,Banadir,other,20,20,15,20
2016,4,Banadir,Banadir,other,20,20,15,20
2016,4,Banadir,Baydhaba,drought,3,0,0,1
2016,4,Banadir,Buur Hakaba,insecurity,120,120,90,120
2016,4,Banadir,Bulo Burto,insecurity,25,25,19,25
2016,4,Banadir,Afgooye,insecurity,16,16,12,16
2016,4,Banadir,Marka,insecurity,120,120,90,120
2016,4,Banadir,Marka,insecurity,5,5,4,5
2016,4,Banadir,Marka,insecurity,2326,2326,1745,2326
2016,4,Banadir,Marka,insecurity,181,181,136,181
2016,4,Banadir,Marka,insecurity,234,234,176,234
2016,4,Banadir,Marka,insecurity,2287,2287,1715,2287
2016,4,Banadir,Marka,insecurity,1546,1546,1160,1546
2016,4,Banadir,Marka,insecurity,2190,2190,1643,2190
2016,4,Banadir,Marka,insecurity,240,240,180,240
2016,4,Banadir,Marka,insecurity,480,480,360,480
2016,4,Banadir,Marka,insecurity,600,600,450,600
2016,4,Banadir,Marka,insecurity,948,948,711,948
2016,4,Banadir,Marka,insecurity,1038,1038,779,1038
2016,4,Banadir,Marka,insecurity,282,282,212,282
2016,4,Banadir,Marka,insecurity,200,200,150,200
2016,4,Banadir,Marka,insecurity,200,200,150,200
2016,4,Banadir,Marka,insecurity,222,222,167,222
2016,4,Banadir,Marka,insecurity,180,180,135,180
2016,4,Banadir,Marka,insecurity,126,126,95,126
2016,4,Banadir,Marka,insecurity,190,190,143,190
2016,4,Banadir,Marka,insecurity,129,129,97,129
2016,4,Banadir,Marka,insecurity,114,114,86,114
2016,4,Banadir,Qoryooley,insecurity,118,118,89,118
2016,4,Banadir,Qoryooley,drought,12,0,0,3
2016,4,Banadir,Qoryooley,other,6,6,5,6
2016,4,Banadir,Gaalkacyo,other,6,6,5,6
2016,4,Bossaso,Banadir,insecurity,5,5,4,5
2016,4,Bossaso,Banadir,drought,19,0,0,5
2016,4,Bossaso,Banadir,drought,10,0,0,3
2016,4,Bossaso,Banadir,drought,7,0,0,2
2016,4,Bossaso,Banadir,other,5,5,4,5
2016,4,Bossaso,Bossaso,drought,9,0,0,2
2016,4,Bossaso,Caluula,drought,7,0,0,2
2016,4,Bossaso,Iskushuban,drought,9,0,0,2
2016,4,Bossaso,Qandala,drought,9,0,0,2
2016,4,Bossaso,Qardho,drought,8,0,0,2
2016,4,Bossaso,Belet Weyne,drought,4,0,0,1
2016,4,Bossaso,Balcad,drought,5,0,0,1
2016,4,Bossaso,Jowhar,drought,5,0,0,1
2016,4,Bossaso,Jowhar,other,6,6,5,6
2016,4,Bossaso,Laasqoray,drought,10,0,0,3
2016,4,Qardho,Banadir,insecurity,3,3,2,3
2016,4,Qardho,Banadir,drought,6,0,0,2
2016,4,Qardho,Banadir,drought,5,0,0,1
2016,4,Qardho,Bandarbeyla,drought,5,0,0,1
2016,4,Qardho,Bossaso,drought,5,0,0,1
2016,4,Qardho,Bossaso,drought,6,0,0,2
2016,4,Qardho,Iskushuban,drought,9,0,0,2
2016,4,Qardho,Qandala,drought,10,0,0,3
2016,4,Qardho,Qardho,drought,8,0,0,2
2016,4,Qardho,Qardho,drought,5,0,0,1
2016,4,Qardho,Belet Weyne,drought,8,0,0,2
2016,4,Qardho,Bulo Burto,drought,4,0,0,1
2016,4,Qardho,Qoryooley,insecurity,5,5,4,5
2016,4,Qardho,Ceerigaabo,drought,6,0,0,2
2016,4,Qardho,Laasqoray,drought,10,0,0,3
2016,4,Baydhaba,Tayeeglow,insecurity,11,11,8,11
2016,4,Baydhaba,Waajid,insecurity,7,7,5,7
2016,4,Baydhaba,Waajid,drought,10,0,0,3
2016,4,Baydhaba,Xudur,drought,4,0,0,1
2016,4,Baydhaba,Banadir,insecurity,2,2,2,2
2016,4,Baydhaba,Banadir,drought,32,0,0,8
2016,4,Baydhaba,Banadir,other,13,13,10,13
2016,4,Baydhaba,Banadir,other,5,5,4,5
2016,4,Baydhaba,Baydhaba,insecurity,1,1,1,1
2016,4,Baydhaba,Baydhaba,drought,5,0,0,1
2016,4,Baydhaba,Baydhaba,drought,8,0,0,2
2016,4,Baydhaba,Buur Hakaba,insecurity,6,6,5,6
2016,4,Baydhaba,Buur Hakaba,drought,6,0,0,2
2016,4,Baydhaba,Diinsoor,insecurity,7,7,5,7
2016,4,Baydhaba,Diinsoor,drought,9,0,0,2
2016,4,Baydhaba,Diinsoor,drought,3,0,0,1
2016,4,Baydhaba,Qansax Dheere,insecurity,13,13,10,13
2016,4,Baydhaba,Qansax Dheere,insecurity,3,3,2,3
2016,4,Baydhaba,Belet Xaawo,insecurity,7,7,5,7
2016,4,Baydhaba,Doolow,other,8,8,6,8
2016,4,Baydhaba,Garbahaarey,drought,76,0,0,19
2016,4,Baydhaba,Saakow,drought,20,0,0,5
2016,4,Baydhaba,Jowhar,drought,5,0,0,1
2016,4,Baydhaba,Gaalkacyo,insecurity,3,3,2,3
2016,4,Baydhaba,Garoowe,insecurity,17,17,13,17
2016,4,Buur Hakaba,Buur Hakaba,drought,12,0,0,3
2016,4,Belet Xaawo,Belet Xaawo,insecurity,250,250,188,250
2016,4,Belet Xaawo,Belet Xaawo,drought,9,0,0,2
2016,4,Belet Xaawo,Belet Xaawo,other,7,7,5,7
2016,4,Doolow,Saakow,drought,11,0,0,3
2016,4,Belet Weyne,Tayeeglow,drought,33,0,0,8
2016,4,Jamaame,Jamaame,other,8,8,6,8
2016,4,Kismaayo,Kismaayo,insecurity,102,102,77,102
2016,4,Kismaayo,Kismaayo,insecurity,107,107,80,107
2016,4,Kismaayo,Kismaayo,insecurity,12,12,9,12
2016,4,Afgooye,Marka,insecurity,121,121,91,121
2016,4,Afgooye,Marka,insecurity,41,41,31,41
2016,4,Afgooye,Marka,insecurity,39,39,29,39
2016,4,Afgooye,Qoryooley,drought,19,0,0,5
2016,4,Marka,Banadir,insecurity,100,100,75,100
2016,4,Marka,Marka,insecurity,355,355,266,355
2016,4,Marka,Marka,insecurity,230,230,173,230
2016,4,Marka,Marka,insecurity,4,4,3,4
2016,4,Marka,Marka,insecurity,3,3,2,3
2016,4,Marka,Marka,insecurity,405,405,304,405
2016,4,Marka,Marka,insecurity,100,100,75,100
2016,4,Marka,Marka,insecurity,359,359,269,359
2016,4,Marka,Marka,insecurity,10,10,8,10
2016,4,Marka,Marka,insecurity,12,12,9,12
2016,4,Jilib,Saakow,drought,200,0,0,50
2016,4,Saakow,Diinsoor,insecurity,12,12,9,12
2016,4,Saakow,Diinsoor,insecurity,22,22,17,22
2016,4,Saakow,Diinsoor,insecurity,22,22,17,22
2016,4,Saakow,Diinsoor,insecurity,28,28,21,28
2016,4,Saakow,Diinsoor,insecurity,21,21,16,21
2016,4,Saakow,Diinsoor,insecurity,4,4,3,4
2016,4,Saakow,Diinsoor,insecurity,22,22,17,22
2016,4,Saakow,Diinsoor,insecurity,17,17,13,17
2016,4,Saakow,Diinsoor,insecurity,12,12,9,12
2016,4,Saakow,Diinsoor,other,5,5,4,5
2016,4,Saakow,Baardheere,drought,125,0,0,31
2016,4,Saakow,Bu'aale,other,150,150,113,150
2016,4,Gaalkacyo,Banadir,drought,5,0,0,1
2016,4,Gaalkacyo,Banadir,other,7,7,5,7
2016,4,Gaalkacyo,Bossaso,drought,13,0,0,3
2016,4,Gaalkacyo,Qardho,insecurity,468,468,351,468
2016,4,Gaalkacyo,Cabudwaaq,drought,8,0,0,2
2016,4,Gaalkacyo,Cadaado,insecurity,7,7,5,7
2016,4,Gaalkacyo,Cadaado,insecurity,5,5,4,5
2016,4,Gaalkacyo,Cadaado,other,4,4,3,4
2016,4,Gaalkacyo,Ceel Buur,drought,8,0,0,2
2016,4,Gaalkacyo,Ceel Buur,drought,6,0,0,2
2016,4,Gaalkacyo,Ceel Buur,drought,13,0,0,3
2016,4,Gaalkacyo,Ceel Dheer,drought,11,0,0,3
2016,4,Gaalkacyo,Belet Weyne,drought,3,0,0,1
2016,4,Gaalkacyo,Belet Weyne,drought,6,0,0,2
2016,4,Gaalkacyo,Bulo Burto,drought,4,0,0,1
2016,4,Gaalkacyo,Afgooye,drought,6,0,0,2
2016,4,Gaalkacyo,Gaalkacyo,insecurity,11,11,8,11
2016,4,Gaalkacyo,Gaalkacyo,insecurity,7,7,5,7
2016,4,Gaalkacyo,Galdogob,drought,4,0,0,1
2016,4,Gaalkacyo,Hobyo,drought,6,0,0,2
2016,4,Gaalkacyo,Xarardheere,insecurity,8,8,6,8
2016,4,Gaalkacyo,Xarardheere,insecurity,9,9,7,9
2016,4,Laas Caanood,Ceerigaabo,drought,11,0,0,3
2016,4,Laas Caanood,Ceerigaabo,drought,20,0,0,5
2016,4,Laas Caanood,Laas Caanood,drought,10,0,0,3
2016,4,Laas Caanood,Laas Caanood,drought,46,0,0,12
2016,4,Laas Caanood,Laas Caanood,drought,37,0,0,9
2016,4,Laas Caanood,Taleex,drought,19,0,0,5
2016,4,Laas Caanood,Taleex,drought,13,0,0,3
2016,4,Laas Caanood,Taleex,drought,19,0,0,5
2016,4,Laas Caanood,Xudun,drought,11,0,0,3
2016,4,Laas Caanood,Xudun,drought,21,0,0,5
2016,4,Laas Caanood,Xudun,drought,36,0,0,9
2016,4,Laas Caanood,Xudun,drought,14,0,0,4
2016,4,Laas Caanood,Buuhoodle,drought,13,0,0,3
2016,4,Taleex,Taleex,drought,20,0,0,5
2016,4,Gebiley,Burco,drought,6,0,0,2
2016,4,Hargeysa,Borama,drought,5,0,0,1
2016,4,Hargeysa,Banadir,drought,5,0,0,1
2016,4,Hargeysa,Banadir,drought,5,0,0,1
2016,4,Hargeysa,Banadir,drought,3,0,0,1
2016,4,Hargeysa,Banadir,drought,6,0,0,2
2016,4,Hargeysa,Banadir,drought,6,0,0,2
2016,4,Hargeysa,Banadir,drought,6,0,0,2
2016,4,Hargeysa,Banadir,drought,5,0,0,1
2016,4,Hargeysa,Banadir,drought,5,0,0,1
2016,4,Hargeysa,Banadir,drought,4,0,0,1
2016,4,Hargeysa,Bossaso,drought,6,0,0,2
2016,4,Hargeysa,Bossaso,drought,4,0,0,1
2016,4,Hargeysa,Bossaso,drought,7,0,0,2
2016,4,Hargeysa,Bossaso,drought,7,0,0,2
2016,4,Hargeysa,Baydhaba,drought,6,0,0,2
2016,4,Hargeysa,Baydhaba,drought,7,0,0,2
2016,4,Hargeysa,Diinsoor,drought,6,0,0,2
2016,4,Hargeysa,Qansax Dheere,drought,6,0,0,2
2016,4,Hargeysa,Cabudwaaq,drought,5,0,0,1
2016,4,Hargeysa,Cadaado,drought,5,0,0,1
2016,4,Hargeysa,Cadaado,drought,3,0,0,1
2016,4,Hargeysa,Cadaado,drought,5,0,0,1
2016,4,Hargeysa,Ceel Buur,drought,5,0,0,1
2016,4,Hargeysa,Dhuusamarreeb,drought,5,0,0,1
2016,4,Hargeysa,Belet Xaawo,drought,4,0,0,1
2016,4,Hargeysa,Belet Weyne,drought,5,0,0,1
2016,4,Hargeysa,Belet Weyne,drought,4,0,0,1
2016,4,Hargeysa,Jalalaqsi,drought,5,0,0,1
2016,4,Hargeysa,Jalalaqsi,drought,5,0,0,1
